"H","diameter","albedo","e","a","q","i","om","w","ma","ad","n","per_y","data_arc","n_obs_used"
14.24,4.874,0.17,0.13427363156833,3.20917510860674,2.77826751243542,13.2955441096259,140.276318865469,205.906399934446,138.678833008458,3.64008270477806,0.171440707931164,5.74907963961102,12457,2982
14.43,4.801,0.176,0.0574593722727268,2.96750451438487,2.79699356777183,9.44315785244673,304.891769778932,103.246833641443,70.123215610944,3.13801546099791,0.192804422506527,5.11205225769234,10063,2595
15.56,2.216,0.328,0.241453439049415,2.6978892095838,2.04647458175549,13.1430673191439,31.4540095923633,50.8069646608112,287.181773275563,3.34930383741212,0.22241696341892,4.43143485198626,8598,855
16.39,3.68,0.09,0.11383660916415,2.97703045343342,2.63813540123615,8.74769536021605,317.409378982941,280.186227114988,8.82515727222536,3.31592550563069,0.191879756202523,5.13668717781389,7298,199
16.14,4.496,0.046,0.257057225790312,2.6830013896313,1.99331649562113,13.7920331271875,64.4016008115676,78.348491184312,62.5942021581551,3.37268628364148,0.224270797545214,4.3948043800435,9975,936
17.43,3.271,0.072,0.287757991761175,3.05071916009153,2.17285034115625,14.4549244356594,343.904829711855,342.264050473707,297.237969097334,3.9285879790268,0.184969758446731,5.32858069148316,5326,54
16.07,1.713,0.239,0.113459928237405,2.35634637789697,2.08899548695831,6.83976755961644,164.694870867276,131.819091902584,177.616843659551,2.62369726883563,0.27248674254078,3.61715316560785,10670,1659
16.84,2.131,0.089,0.288353398479967,3.1056613962973,2.21013337814693,3.96978025884008,127.705227535769,182.254420332448,351.575946216346,4.00118941444767,0.180083083467486,5.47317529436636,7115,267
15.56,6.826,0.029,0.197407040980665,3.98547170091105,3.19871152552202,1.46346071589062,106.933717162681,28.0544951944831,330.501964446038,4.77223187630008,0.123875231549282,7.95660497292742,11359,299
16.88,1.232,0.202,0.15227016722966,2.26184342615294,1.91743214940532,6.67484918690953,12.6802818429645,226.84488101,284.880416491169,2.60625470290055,0.289741208258729,3.40174699101629,9301,747
17.06,2.312,0.063,0.079796958818329,2.58253660075997,2.3764580339823,6.27392712135981,21.1539074563615,348.042497056277,18.5564211469281,2.78861516753764,0.237483994971552,4.15028508967782,7265,272
14.23,4.11,0.346,0.158199005727794,2.68573140240794,2.26085136489509,14.3155921925106,131.542260662131,295.730792903521,104.535818715073,3.11061143992079,0.223928931716832,4.40151380087824,14647,6011
14.78,3.129,0.238,0.0478538057362198,2.61174352135852,2.4867616542546,4.72386983083275,329.220855587425,252.01879382483,184.557898507653,2.73672538846244,0.233511506006243,4.22088958366448,12571,2588
13.47,11.525,0.058,0.0348343229491698,3.18801631062539,3.07696392089385,21.6317508456103,201.975119355336,118.606415561309,42.3686087694136,3.29906870035694,0.173150309381897,5.69231603966516,12540,3139
16.55,3.263,0.035,0.189936607219508,2.34439659598952,1.89910986057031,9.67215806360085,159.812764884111,304.971141403851,71.7143514285831,2.78968333140873,0.274572760918327,3.58967247905824,11692,1151
17.4,2.381,0.031,0.160805329956237,3.02728703627176,2.54048314553184,10.8539293818924,89.0864315242121,264.540742686669,4.89291581732566,3.51409092701168,0.187121492251163,5.26730666536478,4171,38
16.35,2.931,0.068,0.0758069272282604,3.02322690216038,2.79404536039379,9.55828341840517,250.476330125589,95.4934173751634,342.852152312563,3.25240844392698,0.187498569493261,5.25671361670298,5553,258
15.01,3.207,0.191,0.188481476477741,2.28258206314398,1.85235762570099,6.48798053623957,122.3573113613,184.980429772098,58.4224005785145,2.71280650058696,0.285801480120705,3.44863953451636,9868,3295
15.45,5.334,0.043,0.113602937970406,3.03222772534043,2.68775774714644,14.6010328241108,336.206923096861,67.9796388740297,169.258587316816,3.37669770353443,0.186664337069097,5.28020670066564,9864,613
15.08,6.433,0.098,0.254787943944185,2.62925089271586,1.95934946364737,12.1988855650833,350.641979048065,51.5493384281296,237.232668987665,3.29915232178435,0.23118307115362,4.2634016342512,12975,3086
16.57,3.531,0.118,0.098889681840008,3.0998982167831,2.79335026838901,9.73284593833706,285.248643417397,261.121264402322,353.40334876546,3.40644616517719,0.180585519336051,5.45794749762525,8086,190
15.02,6.626,0.044,0.0604990293532811,3.20255270039536,3.00880137056871,7.49604261843628,10.0110594666991,337.554548036872,177.093918306801,3.39630403022201,0.171972754016204,5.73129324471183,23925,1193
15.66,4.518,0.066,0.116419795588119,3.09558069823007,2.7351938261156,6.32629998345376,78.574505492298,313.073949729211,170.831668578534,3.45596757034454,0.180963454789265,5.44654877701874,8974,540
16.5,3.863,0.039,0.0978692436940076,2.74177755522822,2.47344185952083,13.0122280617717,176.150609085715,105.813874047971,247.672287657431,3.01011325093562,0.217097963012985,4.54000705344528,7503,466
15.43,3.618,0.038,0.141795226264739,2.60424048067097,2.23497161246644,17.2888715839307,14.6911146289972,185.102629426122,213.494175300717,2.9735093488755,0.234521382602106,4.20271393777253,9259,984
17.05,2.59,0.066,0.168682839463369,3.03784696938275,2.52541431673208,4.76837898163141,64.8079800706851,351.8682613786,65.2272336507691,3.55027962203342,0.186146654346953,5.29489120728691,8153,160
14.22,9.358,0.057,0.172297208879246,2.63231714126843,2.17877624494288,11.3392600100501,213.338935124597,192.041551735242,3.76836739593552,3.08585803759398,0.230779249207418,4.2708618160106,14017,4062
16.3,1.369,0.26,0.195203105810501,2.22306604987205,1.78911665251515,6.97084484366191,282.602829165971,7.08092193155224,330.182226890149,2.65701544722896,0.297355190991534,3.31464293621704,9799,1397
15.4,4.433,0.068,0.188203699078232,2.55011960432471,2.07017766169888,17.3588791369249,199.966222827347,179.677778969325,71.0953434867635,3.03006154695054,0.242026683094251,4.07238685737692,8346,1774
13.42,6.089,0.274,0.170875041595995,2.77118661433845,2.2976599863431,8.91753937891771,208.375668868469,174.136996811851,275.216542492369,3.24471324233379,0.213651238671952,4.61324862656622,12910,4958
13.48,7.353,0.206,0.110478305350464,3.20049336588674,2.84690828253817,24.5712466887735,172.002485054434,198.039980228723,126.330021543394,3.55407844923531,0.172138762666596,5.72576605117437,13346,3941
12.89,8.224,0.238,0.109561435049919,2.60444013230091,2.31909393390442,13.8066906619188,175.972396364462,23.908505296185,238.633796569963,2.8897863306974,0.234494416146802,4.20319724266065,26973,4904
17.02,1.638,0.138,0.158402821879714,2.55150146462646,2.14733643259941,3.62326058784163,231.053057226013,220.239039877551,355.7786597456,2.95566649665352,0.241830091920686,4.07569742681493,8769,581
14.94,6.177,0.14,0.244482966953585,2.35852102482122,1.78190280705052,4.65399824486715,329.26232479567,8.3298844369695,287.576093724958,2.93513924259192,0.272109964569756,3.62216166881639,26159,2868
18.12,0.701,0.249,0.658410727604807,2.38411149060559,0.814386909384982,3.85785769509564,54.4946297831252,337.610826461542,57.5404321356395,3.9538360718262,0.267740600160391,3.68127315310831,4359,712
15.76,4.637,0.068,0.158485369318751,3.19354493988526,2.68741479065152,22.6824797314222,68.5405890984843,92.5265081327261,318.120896262705,3.69967508911901,0.172700870221614,5.7071298025469,6287,433
15.78,1.892,0.284,0.17586606228037,2.36860218590683,1.95204544636272,0.161638114132161,180.100053115227,274.058982660222,165.661297074402,2.78515892545094,0.270374597102519,3.6454100863397,11212,1885
14.33,3.698,0.335,0.128934465728476,2.20705661086006,1.92249094590632,5.40434554512009,62.8545370946825,352.583808486719,301.628739024923,2.49162227581381,0.30059646188712,3.27890181135159,13732,4232
15.42,4.28,0.096,0.114301695598397,2.81375188731711,2.49213527560358,12.9289981020356,53.0946429050584,63.5542405235287,153.882637279447,3.13536849903065,0.208821578799473,4.71994460071597,8934,1460
15.42,4.468,0.117,0.250361240952911,2.6030721650566,1.95136378752304,7.32771088164988,193.919859242108,72.7953939800408,350.394461375239,3.25478054259015,0.234679287791009,4.19988611967025,20108,1670
16.38,3.855,0.036,0.0395171138394288,2.77531494725037,2.66564251053961,1.75404907633002,89.3447391531128,349.493339565052,217.116234437229,2.88498738396114,0.213174700674058,4.62356123991735,9384,489
16.04,1.483,0.507,0.116113413923769,2.17162281634827,1.91946827738733,4.49538768224808,269.71035589137,258.754887082934,61.0376139633894,2.42377735530922,0.30798352117055,3.20025655795316,10068,1880
15.49,3.725,0.127,0.166491056746208,3.10079985586797,2.58454441110602,11.1694730829287,133.92382129191,69.9144416263575,34.2210747021092,3.61705530062992,0.180506760080477,5.4603289257872,10245,914
15.6,4.517,0.072,0.0389976016963082,3.17742753227422,3.05351547895171,8.24481986585326,308.534663202718,257.389944107815,279.903632996173,3.30133958559674,0.174016565279901,5.6639796434449,8048,500
14.28,3.835,0.302,0.107104730806445,2.37019695577334,2.11633764886698,2.90058210006254,273.344190700844,54.6640948285998,146.505327279924,2.6240562626797,0.270101763622812,3.64909236484642,16203,4268
16.61,2.931,0.027,0.0982256075743096,3.1866341001585,2.87362502955341,15.9324574901766,211.129249060526,298.187771842236,304.150764599448,3.49964317076358,0.173262978163324,5.68861446233753,6281,150
14.35,3.8,0.194,0.113498750449053,2.79362406132341,2.4765512211388,4.86207806320697,47.4943201554098,301.095876799039,322.120920541968,3.11069690150803,0.211082451790255,4.66938997064019,10291,2678
15.09,2.933,0.225,0.0862054377300992,2.84306240334089,2.5979749643669,14.3438625332559,219.752508086584,305.814391477121,152.711460752522,3.08814984231488,0.205600651020031,4.79388697690227,10662,1737
16.21,1.549,0.352,0.145602587534106,2.21100961080941,1.88908089041278,2.45482428971286,203.723525387801,140.468163319754,309.151174101154,2.53293833120604,0.299790680771429,3.28771488436971,9982,1776
14.21,4.624,0.322,0.160070856364912,2.6918059554388,2.26092627098355,13.0571097066706,324.518207611713,9.30119641483729,143.529309118319,3.12268563989406,0.223171354565508,4.41645517314025,10974,3362
13.83,4.432,0.272,0.118864630664529,2.81047823276517,2.47641177563684,14.4273249752952,335.940524932549,77.0824084376805,180.426911545035,3.1445446898935,0.209186539146669,4.7117098805124,12468,3478
16.89,3.152,0.045,0.233115892924826,3.16283979260326,2.42553157017238,23.3622491512253,14.6405194711349,95.2612698584375,15.818568907785,3.90014801503414,0.17522185861675,5.62501899676425,11959,118
15.43,2.72,0.218,0.156767575965108,2.28941516739239,1.93050910122253,24.0592132500274,92.3942328476952,154.70731335817,87.8163950194566,2.64832123356225,0.284522909011799,3.4641368134145,9370,2389
16.01,4.308,0.055,0.133984094958632,2.77915011260755,2.40678820001565,7.96931034145719,276.111843539839,178.788700657277,267.607949914065,3.15151202519945,0.212733588422849,4.63314839313684,7909,483
16.02,3.363,0.082,0.248960584781983,2.44671853213351,1.83758205557664,10.6696853881988,55.3819283105575,277.103783836506,263.178069109499,3.05585500869039,0.257530135715049,3.82722697920731,9403,1542
15.11,5.069,0.087,0.189660888357741,2.39267039845363,1.93887440513564,10.4044291636016,261.051434912228,260.127835706998,185.734743072377,2.84646639177162,0.266305268789575,3.7011144685476,10093,2813
14.75,5.579,0.099,0.123995400670032,3.04653415563119,2.66877793234876,18.6792744047177,288.969000712947,350.486745661597,78.9730595293365,3.42429037891362,0.185351026967386,5.31761975908008,9517,1427
15.83,2.146,0.221,0.11519878765963,2.24913627975915,1.9900385070496,5.26491438922307,155.47062241241,57.9203357434718,210.490752234233,2.50823405246869,0.292200138441668,3.37312052151651,10987,2033
15.2,7.349,0.048,0.254084793437135,2.67375012513769,1.99439087688957,12.6570046168188,347.380277453117,299.965449747632,296.396569235898,3.35310937338581,0.225435780459536,4.37209338002345,9526,2616
16.14,3.941,0.045,0.165128624440168,2.68659860215905,2.24296427056165,11.292941764506,265.41306636016,15.937100030756,281.332695150614,3.13023293375646,0.223820518363466,4.40364578982424,8974,537
14.85,3.626,0.194,0.125918626626382,2.52741236459966,2.20916407073074,12.9809001513261,296.640319818055,70.9339291819439,342.712907252976,2.84566065846859,0.245295688718024,4.01811498815443,9743,1885
17.77,2.182,0.071,0.178684447403151,2.54855633613562,2.09316895553743,2.33667792306133,337.765072000462,123.691134724146,36.0767178278163,3.00394371673381,0.242249403673192,4.06864276412099,9241,202
14.89,6.721,0.052,0.0774033031433048,3.22590996406268,2.97621387720133,19.5887268383865,25.5116618912527,169.076599213336,337.318763940663,3.47560605092404,0.170108380900109,5.79410772210181,12410,1053
15.62,5.748,0.037,0.175750621659016,3.10809799689468,2.5618478417633,11.8980245727123,135.849183272858,135.176716741333,143.917966441857,3.65434815202607,0.179871360152983,5.47961766970165,7410,456
15.19,3.298,0.235,0.308959359331751,3.06625568100633,2.11890729025527,16.6219644206214,227.83453034204,183.703858675479,27.6443241099371,4.01360407175738,0.183565695927378,5.36933809112946,10042,1353
16.71,3.272,0.034,0.210543990945801,2.63612128954538,2.0811017926273,10.7612289476903,118.815627670459,253.103921785749,128.308210787233,3.19114078646346,0.230279878209595,4.28012334829562,8145,487
13.54,7.281,0.159,0.18247801689211,3.12859173840835,2.55769252231856,17.4793904062171,155.356251757605,307.558236736808,178.821753990908,3.69949095449815,0.178106895075746,5.53390301340318,11298,3381
15.11,3.76,0.15,0.0772829944823447,2.85099744479429,2.63066382499908,15.5154539359462,24.0882482379799,150.418104749367,223.257943537089,3.07133106458951,0.204742891230886,4.81397071928656,9774,1387
13.21,8.795,0.179,0.131054136778914,3.05038382258177,2.65061840386895,11.3895209691336,78.7484277055566,296.87578245511,193.481810388653,3.45014924129459,0.185000260675204,5.32770213279847,18928,4826
17.5,1.935,0.057,0.0871304574533892,2.33578402762409,2.13226609678488,5.64111393216419,68.3746861877682,54.1901749376873,148.429664002777,2.53930195846329,0.276092778507704,3.56990968287877,6679,351
15.9,3.479,0.064,0.0488838930007621,3.14221667346687,2.9886128898159,21.5126809597215,241.61669611736,98.7709974147429,53.6855319356632,3.29582045711783,0.176949720395603,5.5700923469334,9858,235
14.76,4.332,0.179,0.0203139431303281,2.99452212242349,2.93369157032607,8.42949228453954,289.167085239281,237.384757577566,351.52547240552,3.05535267452091,0.190200995263547,5.18202484693548,9533,1883
17.74,1.949,0.089,0.136792892918459,2.68328427455525,2.31623005611623,4.95885139233204,88.8001865340772,77.2784955690807,239.606735644639,3.05033849299427,0.224235332896929,4.3954994542301,5606,104
16.26,3.339,0.076,0.1752891962391,2.55833792184839,2.10988892381957,4.58275942726226,72.8280955848209,291.927893751654,281.777182758917,3.0067869198772,0.240861402776813,4.0920889441172,12582,546
15.28,6.103,0.052,0.131938835758382,3.17596245176546,2.75692966346719,11.5664728505396,142.068355675165,184.632200136071,47.9090968299103,3.59499524006373,0.174136990669856,5.6600626872908,9387,958
17.36,2.421,0.044,0.165704552154035,2.37759197633286,1.9836141626896,2.17980176047282,332.58387622639,88.279573369484,34.0103128158935,2.77156978997612,0.268842598356976,3.6661834448528,9650,561
16.12,3.408,0.066,0.121642096017661,3.10358230244033,2.72605604600817,18.3075082825472,161.675616006712,142.95400689844,236.468113086849,3.48110855887249,0.180264070610793,5.46768016514847,11164,294
11.88,11.391,0.257,0.313588780573671,2.54420919744056,1.74637373769085,8.88178617776273,64.4644204280255,311.116836211566,314.012973437374,3.34204465719026,0.242870544498635,4.058237220171,32241,10091
14.23,7.453,0.08,0.185719315019303,3.07183674805244,2.50133733135302,2.90750814494399,54.301869297074,322.471591950023,341.789825167341,3.64233616475186,0.183065656181451,5.38400431804982,17068,2255
15.17,2.668,0.206,0.0635439208192467,2.62582506282101,2.45896984294392,13.61343538813,230.925585558241,243.535717467974,154.5862660401,2.7926802826981,0.231635644415457,4.25507173498634,9176,1955
14.5,3.494,0.303,0.0278017783556026,2.64655780062537,2.57297878724709,15.2974568091717,134.080333616742,22.3570725411525,323.114797096197,2.72013681400364,0.228919083664452,4.30556626206088,10092,3116
14.5,6.785,0.08,0.10036545839384,3.24249831927183,2.91706348911686,5.65678977542903,310.364359885039,156.688698105817,146.050474613598,3.5679331494268,0.168804661126902,5.83885703622007,9768,1980
17.89,1.852,0.074,0.245804693078654,2.63166998335783,1.98479315081425,14.8254872835141,118.934447010618,197.104766698076,282.559576503815,3.27854681590141,0.230864381347306,4.26928691908002,4917,88
16.58,1.431,0.197,0.219273550046551,2.43100357779785,1.89794879311825,9.83418908987542,156.145813079868,299.877123177055,94.0940650835708,2.96405836247745,0.260031329746502,3.79041357950374,10943,784
14,8.686,0.054,0.0585084844913383,3.16582106815034,2.98059367528212,7.94923377309345,281.828443157435,21.9578762206904,255.783226655186,3.35104846101857,0.174974405446521,5.63297403898767,10713,2157
15.29,2.005,0.365,0.140614224631273,2.43429708451508,2.09200028745383,6.07714927921986,28.5502332102436,292.700557053845,48.417096104088,2.77659388157634,0.259503790278843,3.79811902673359,9982,2182
13.92,5.952,0.181,0.210601591949099,3.10092287394612,2.44786358018169,13.633754020381,233.21940208007,291.29626118619,345.244137636447,3.75398216771054,0.180496018742146,5.46065387057433,9936,2397
15.79,1.569,0.286,0.137753106475068,2.19359493253444,1.89142041622986,1.14515810500146,5.27465120115197,5.32257946878434,65.1288663633377,2.49576944883903,0.303367758457889,3.24894869638684,15451,2549
15.25,2.902,0.252,0.22181639045843,2.73381605746897,2.1274108474239,15.2209384757076,18.4092925530102,263.110856017364,230.846459806191,3.34022126751403,0.218047011536256,4.52024669553276,12751,1207
16.15,3.492,0.063,0.20319151585227,2.58208282740857,2.05742550365131,11.6785258636564,356.804274616449,282.038009666727,260.36164483649,3.10674015116584,0.237546600617819,4.14919127785498,9194,648
15.09,2.213,0.521,0.174503286024741,2.25318238669634,1.85999465620476,4.57070153860543,228.949353585516,161.462946302957,199.791901036975,2.64637011718792,0.29141342310885,3.38222677889275,12933,2929
15.82,3.882,0.062,0.144263978267866,3.43082623202306,2.93588159104567,6.80493827856429,278.779767747942,117.450733903862,252.807185177422,3.92577087300046,0.155097926170855,6.35486436022232,8295,312
13.62,11.478,0.064,0.0635765494133029,2.91051345937708,2.72547305660891,12.9094763432072,119.438585739377,277.035933336684,11.7634976232037,3.09555386214525,0.198495038564851,4.96549581538049,10155,2874
15.94,2.201,0.252,0.085336360252158,2.771024875258,2.5345556982353,8.48014541206199,51.0241000231658,57.038399841147,205.940461209253,3.00749405228071,0.213669944526645,4.61284475713733,8914,547
22,0.146,0.132,0.638725251743775,2.62305844372546,0.947644778918282,10.0420176682741,95.0754410963565,322.503003280533,256.66417211995,4.29847210853264,0.232002210712842,4.24834867020946,202,51
15.59,2.877,0.162,0.33245324356014,3.10344002870238,2.0716913249659,20.3226749404516,165.898208639492,303.054418393254,32.0779232642067,4.13518873243887,0.180276466759989,5.46730419716828,8561,759
16.41,3.039,0.058,0.266847442714211,2.99056616752147,2.19254123345073,5.84052583775041,100.96032063064,207.632568918325,49.0456612794107,3.78859110159221,0.190578520099407,5.17175956059185,5869,326
15.02,2.867,0.179,0.0613028953695958,2.32321569225187,2.18079584374875,9.27677008916168,225.595007631581,324.053402075146,329.527298406001,2.46563554075499,0.278336252199868,3.54113513988037,17920,3885
16.14,4.811,0.023,0.225982088311334,3.13521835755559,2.42671516580315,11.3029289414758,149.528476874277,215.109909475575,201.125950748269,3.84372154930803,0.177542521611548,5.55149422471337,9317,373
15.07,5.948,0.066,0.178150713658011,3.1882241176062,2.62023971575297,15.2378198646553,34.1647825626453,116.522669821839,304.558944163626,3.75620851945943,0.173133380871527,5.69287261882178,9794,936
15.69,3.94,0.051,0.183336893162457,2.38651495137152,1.94897871470131,6.1553118693555,54.8616474065991,170.280768156502,265.198721581035,2.82405118804172,0.267336239411242,3.68684128099584,9608,1776
16.32,4.715,0.029,0.10778805141414,2.99580545416967,2.67289342184887,1.56435781631367,67.5615641982989,285.209315533461,177.509388245237,3.31871748649047,0.190078791984719,5.18535641496919,11350,363
15.43,5.448,0.086,0.122389246642015,3.12531607137473,2.74281099188099,23.4591730148862,6.30061074907807,199.323353546762,39.3000882068864,3.50782115086846,0.178386981177148,5.52521421049655,12120,327
15.81,4.269,0.051,0.230691414681182,3.12340735103237,2.40286409059711,16.0453345673136,45.9943156436717,269.529458674414,329.13831090097,3.84395061146763,0.17855052510604,5.52015337273414,8059,346
16.63,2.757,0.058,0.16084048002172,2.58198404940187,2.16669649548765,11.400891205897,4.76692785307938,255.375493837543,256.242118640323,2.99727160331609,0.237560232346565,4.14895318813157,9641,361
14.6,5.838,0.09,0.0747002012852189,2.98908260468053,2.76579753245275,12.9081987918633,281.884067591249,72.4501988866693,328.467259234644,3.21236767690831,0.190720421642868,5.16791162098616,9124,1432
16.57,3.025,0.064,0.029994202641895,2.79330822875183,2.70952517569738,3.23814299437047,259.399448709749,9.57003235785629,70.6745742963223,2.87709128180629,0.211118252671788,4.66859814769235,7927,358
14.98,2.357,0.419,0.148616191468176,2.30964638920714,1.96639553920495,5.90383732127435,264.271847979955,76.7032351709775,178.314729399136,2.65289723920933,0.280792713169281,3.51015620114526,26103,3135
15.73,4.455,0.051,0.279380264109368,2.73379757898818,1.97002848934891,10.8946285038405,35.2546063633148,297.077242005136,242.555949057825,3.49756666862746,0.218049222298504,4.52020086555621,8007,855
16.46,2.765,0.084,0.253711263275656,2.72454358273765,2.0332961885117,12.2227275635786,155.554907841378,293.996971360311,224.622639276879,3.4157909769636,0.219161081436475,4.49726875277008,8974,665
16.77,3.223,0.039,0.0302752596814929,2.9710724807123,2.88112248982619,2.36171722122332,60.5962482096736,319.662190958062,116.827610181345,3.0610224715984,0.192457218027643,5.12127470961358,7725,318
16.96,3.213,0.057,0.00735665897978505,2.71214166637467,2.69218936503028,4.38375241886624,321.138508217551,86.1651535001148,356.620104583943,2.73209396771905,0.220666048305201,4.46659688220069,8019,268
16.9,2.297,0.084,0.300228941589201,2.69895649488405,1.88865164302972,1.26807842233338,344.621068220965,96.6949362143779,161.595056808695,3.50926134673839,0.222285046387292,4.43406472628967,8654,563
14.98,5.169,0.087,0.0691699899411259,3.169377850512,2.95015201647246,5.27381621982825,347.839853414875,165.830187974552,105.166404019088,3.38860368455154,0.174679944859298,5.64246962730302,23647,918
16.34,3.053,0.063,0.217754554912857,2.76109064897618,2.15985058363432,9.31812560221535,97.2252972289388,216.441751266019,277.898833893645,3.36233071431804,0.214824137194032,4.58806117525484,8387,326
14.59,8.119,0.024,0.19885519701364,3.16532568787348,2.53588422459906,10.0296351477137,174.526501752509,91.5824346118272,330.721642416164,3.7947671511479,0.175015482859668,5.63165193880509,10592,1493
15.08,2.644,0.356,0.33895419829117,2.5516605410445,1.68676448804355,6.38825140577872,307.205056095559,13.0430371693474,328.740398866196,3.41655659404545,0.241807477902519,4.07607858911997,10084,1810
16.01,1.774,0.295,0.195450501552232,2.24740512315615,1.80814866464422,1.58680793040127,50.319820642166,226.378727671936,207.415397700979,2.68666158166807,0.292537822284152,3.3692268427779,9504,1711
15.36,2.453,0.268,0.209872537874962,2.24891458616943,1.77692917450603,3.38006118605403,3.56242759606021,281.458196789179,225.51511438516,2.72089999783283,0.292243346281412,3.37262180956024,15672,2417
17.32,1.623,0.081,0.139252540704308,2.37499736605574,2.04427294866644,3.57600435327011,172.518509416833,273.31498592,194.117200565003,2.70572178344504,0.269283271842278,3.660183852582,12114,456
16.23,4.322,0.041,0.212345444031587,2.79823641664462,2.20404366224686,6.88147628200698,267.481437163964,151.000857024052,292.078075421609,3.39242917104239,0.210560773585681,4.68095869227269,7499,461
13.79,9.76,0.07,0.0594763043985758,2.74254478628027,2.57942835774474,5.44473743748772,10.158444943566,301.50409360404,181.599842194331,2.9056612148158,0.217006869159371,4.5419128306197,15520,3685
14.83,3.748,0.182,0.0205430324328747,3.09276449987563,3.02922973844744,11.8404630326375,127.774122274226,212.329576463191,83.9141477655416,3.15629926130382,0.1812106826238,5.43911798739676,9122,1132
12.53,9.915,0.232,0.155415687951399,2.60914361052205,2.20364176132877,14.3043700254619,172.82943162369,266.310213752611,227.266502620448,3.01464545971533,0.233860620735424,4.21458850262198,18098,5333
16.79,2.728,0.06,0.0666088548250227,2.59192328734816,2.4192782453836,3.06966595845335,191.770690067631,112.76264870985,149.605811815688,2.76456832931273,0.236195086251082,4.17293305720936,8743,462
16.12,3.419,0.066,0.0491606442939889,2.7234719052704,2.58958427169073,4.95449173748574,319.933878665264,156.521646681539,255.142553797029,2.85735953885007,0.219290452936058,4.4946155665744,8993,592
13.25,11.837,0.126,0.149577614743861,3.13937293286694,2.66979301777726,1.77130222426912,317.247440598479,339.844594439047,170.728386626732,3.60895284795662,0.17719020458667,5.56253256587585,12543,4047
12.26,8.295,0.338,0.11203160015375,2.59870818290283,2.30757074683959,13.435927846497,21.0515254799545,159.648842087502,200.504546895022,2.88984561896608,0.23527067742766,4.18932904917832,26017,4662
17.31,2.468,0.015,0.168264342637242,3.06020837064481,2.54528442082527,9.51225911667532,290.220278768895,16.7247503578084,12.2409305433548,3.57513232046434,0.184110083839704,5.35346170514863,5462,75
16.55,2.632,0.084,0.122682582573514,3.2334224115454,2.83673779954593,0.402760627047866,220.880059270404,48.215013985785,223.471324629256,3.63010702354486,0.16951588745956,5.81435933904831,9326,242
14.18,7.81,0.08,0.153941640272205,3.19560882352499,2.70367155956322,2.99576016660734,103.834212674604,104.630558355082,66.3425992157835,3.68754608748676,0.172533588978834,5.71266319330127,9368,2609
14.96,2.571,0.244,0.109386380194229,2.56110743636589,2.2809571646133,10.0821585488269,169.862263380859,279.038484078873,236.484001621787,2.84125770811847,0.240470816596046,4.09873554437691,11799,2945
15.77,4.004,0.076,0.0790402668149469,3.03029051565057,2.79077554476675,6.02756665659493,351.067864064022,346.99126383316,18.7265234836603,3.26980548653439,0.186843362354057,5.27514743338784,11264,554
17.1,2.434,0.033,0.163723416187273,3.06545227011025,2.56356595228877,11.7528456576292,337.651409153954,251.803542984215,347.339923968583,3.56733858793173,0.183637865543724,5.36722794315468,8091,120
14.79,4.125,0.18,0.23794432836616,2.30106577572229,1.75354022519169,4.95721016429993,1.37915947603116,271.618699128558,205.843537341668,2.84859132625289,0.282364779358303,3.49061340301533,12427,2929
15.87,4.437,0.039,0.227620509532489,2.7837488924452,2.15011055113633,7.47639736656946,6.11078716449236,47.3827472041841,55.5191398200684,3.41738723375409,0.212206649310908,4.64465315562991,12191,1006
16.46,2.738,0.078,0.262025091284681,2.35335688233206,1.73671833041357,8.8583353822527,74.6308370439032,237.196134204892,34.3973189064607,2.96999543425055,0.273006121831212,3.61027172854727,9163,944
15.26,2.57,0.293,0.0532180192568589,2.64506492234916,2.50429980637594,12.6078278916029,300.587039627661,290.656546152462,325.641387757087,2.78583003832238,0.229112914375597,4.3019237307233,9567,1549
17.88,2.572,0.039,0.110854520225657,2.62661400940581,2.33544197357514,11.5225658058625,314.004904807504,320.782306302587,231.993206782737,2.91778604523648,0.231531288906965,4.25698957588236,6233,60
15.11,6.33,0.058,0.138712203471768,3.14749966769169,2.71090305335952,15.7503847195849,316.016298410082,102.247371865581,344.569890962141,3.58409628202387,0.176504399313624,5.5841457051517,8100,998
15.73,2.391,0.234,0.209161493544623,3.12422350141375,2.47075624769084,17.3594068283904,174.632458120849,157.694161347453,298.951590721819,3.77769075513666,0.178480564732673,5.52231714889418,8446,432
15.31,3.673,0.097,0.293965234168046,2.67495849910931,1.88861369752884,35.3636008086352,157.705623843867,130.090678391792,247.056473873928,3.46130330068979,0.225283041662234,4.37505759907709,9073,1250
14.24,3.049,0.493,0.230375170871187,2.25876099059241,1.73839854142751,7.9279433918212,81.9895475670429,222.029034931719,61.5351696755902,2.77912343975731,0.290334506908979,3.39479552003977,10011,3913
14.38,2.985,0.498,0.0846893439875658,2.39075250417201,2.18828124295705,6.18616224833393,171.558559976222,46.3501583319454,53.3253208418854,2.59322376538697,0.26662578362914,3.69666530352707,23920,4446
15.32,2.921,0.157,0.199913304620428,3.13250821856227,2.50627814883884,16.776803988795,177.073729879101,73.0012813066841,326.176512706331,3.75873828828571,0.177772977016961,5.54429756370407,8051,1022
16.41,2.96,0.067,0.251340689379867,2.38320688474386,1.78421002339749,10.63161893743,258.467044429516,59.8322399311905,45.7478537746892,2.98220374609023,0.267893056100956,3.67917816800791,9006,862
